domain,group,betweeness centrality_std_cor,betweeness centrality_average_cor,degree_std_cor,degree_average_cor,closeness centrality_std_cor,closeness centrality_average_cor
Static testing-2,cn,0.3943688301736182,0.7112650398903966,0.3919633807551941,0.7801466907513964,0.3919633807551941,0.7801466907513964
Static testing-2,us,0.4000000000000001,0.2,0.4000000000000001,0.2,0.4000000000000001,0.2
Static timing analysis-2,cn,0.431998815395694,0.3456856526644446,0.4854983517220839,0.3963801980501976,0.4770193158622698,0.3892366938936248
Static timing analysis-2,us,0.0,0.0,0.0,0.0,0.0,0.0
Statically indeterminate-2,cn,0.4898979485566355,0.6,0.4898979485566356,0.6,0.4898979485566356,0.6
Statically indeterminate-2,us,0.4,0.8,0.4,0.8,0.4,0.8
Statics-2,cn,0.455034252705518,0.3711135204216466,0.4616679928589943,0.3762185470178851,0.488003904862638,0.3984499841114157
Statics-2,us,0.4898979485566356,0.6,0.4898979485566356,0.6,0.4898979485566356,0.6
Statin-2,cn,0.0711502711099887,0.831838551286814,0.0111916468987987,0.9775833165069752,0.1682181705178053,0.8518324942815789
Statin-2,us,0.0267287166207874,0.8745551922411252,0.0106927301777645,0.9473460763539044,0.0175490613366938,0.9472119837315136
Stationary phase-2,cn,0.0842491073901756,0.8583824800261407,0.155447625654782,0.86576962388402,0.0915291662099633,0.9042722200736072
Stationary phase-2,us,0.3843282145036297,0.4306212729061455,0.4345807950980449,0.515857124385841,0.4345807950980449,0.515857124385841
Stationary point-2,cn,0.4601607970472457,0.5599053481335362,0.4573583614419922,0.5534489671523144,0.4310683069569666,0.5046951432959189
Stationary point-2,us,0.4898979485566356,0.4,0.4898979485566356,0.4,0.4898979485566356,0.4
Stationary process-2,cn,0.4000000000000001,0.2,0.4000000000000001,0.2,0.4000000000000001,0.2
Stationary process-2,us,0.4898979485566356,0.4,0.4898979485566356,0.4,0.4898979485566356,0.4
Stationary solution-2,cn,0.4330127018922193,0.75,0.4330127018922193,0.75,0.4330127018922193,0.75
Stationary solution-2,us,0.5,0.5,0.5,0.5,0.5,0.5
Stationary state-2,cn,0.4898979485566356,0.4,0.4898979485566356,0.4,0.4898979485566356,0.4
Stationary state-2,us,0.5,0.5,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999
Statistic-2,cn,0.4613619523189313,0.3766606714378905,0.4712431304566239,0.3846034074593934,0.465599591919087,0.3795207271192952
Statistic-2,us,0.3916636064126653,0.2791563911869046,0.4579977383618858,0.3722312647654052,0.4520343555391348,0.366549408608196
Statistical analysis-2,cn,0.4558233498270176,0.5570481574969748,0.4692711764798573,0.5733440549917387,0.4317881283761017,0.5132876169412561
Statistical analysis-2,us,0.4898979485566356,0.4,0.4898979485566356,0.4,0.4898979485566356,0.4
Statistical classification-2,cn,0.38278209001136,0.7610682903267566,0.386857815473329,0.7656829239601326,0.3725365825301402,0.7317039865958634
Statistical classification-2,us,0.4898979485566355,0.4,0.4898979485566356,0.4,0.4898979485566356,0.4
Statistical discrimination-2,cn,0.4,0.8,0.4,0.8,0.4,0.8
Statistical discrimination-2,us,0.4898979485566356,0.4,0.4898979485566356,0.4,0.4898979485566356,0.4
Statistical error-2,cn,,,,,,
Statistical error-2,us,0.4714045207910317,0.6666666666666666,0.4714045207910317,0.6666666666666666,0.4714045207910317,0.6666666666666666
Statistical fluctuations-2,cn,0.4898979485566356,0.6,0.4898979485566356,0.6,0.4898979485566356,0.6
Statistical hypothesis testing-2,cn,0.3756752310956971,0.7489639240921004,0.3824142178150702,0.7632432057332503,0.3506857660462808,0.5751479228573098
Statistical hypothesis testing-2,us,0.0,0.0,0.0,0.0,0.0,0.0
Statistical inference-2,cn,0.3450406944219691,0.2817243065281848,0.3396129343190493,0.273092550391156,0.2446082641199312,0.1980177067319465
Statistical inference-2,us,0.4,0.1999999999999999,0.4000000000000001,0.2,0.4000000000000001,0.2
Statistical learning-2,us,0.3840307962290628,0.7616203748037973,0.3830783904249301,0.7518870357585115,0.3808811043278284,0.7506178214623217
Statistical mechanics-2,cn,0.4898979485566356,0.4,0.4898979485566356,0.4,0.4898979485566356,0.4
Statistical mechanics-2,us,0.4898979485566356,0.4,0.4898979485566356,0.4,0.4898979485566356,0.4
Statistical model-2,cn,0.4664225144007837,0.5669423875679385,0.458166794469064,0.5506226332137929,0.4455641690827828,0.5087784157543652
Statistical model-2,us,0.4898979485566356,0.4,0.4898979485566356,0.4,0.4898979485566355,0.3999999999999999
Statistical noise-2,cn,0.4000000000000001,0.8,0.4000000000000001,0.8,0.4000000000000001,0.8
Statistical noise-2,us,0.4898979485566355,0.5999999999999999,0.4898979485566356,0.6,0.4898979485566356,0.6
Statistical parameter-2,cn,0.4000000000000001,0.8,0.4000000000000001,0.8,0.4000000000000001,0.8
Statistical parameter-2,us,0.4898979485566356,0.6,0.4898979485566356,0.6,0.4898979485566356,0.6
Statistical power-2,cn,0.3510226459036026,0.6629139492979428,0.382941271493299,0.7640050275863363,0.381959197849893,0.6907543090661217
Statistical power-2,us,0.0598624878829027,0.871815418063355,0.0288600415565069,0.9563034793793908,0.0353662964990084,0.9306882046155844
Statistical significance-2,cn,0.0371370207947938,0.8510566820648375,0.0165773444955532,0.9567826245111,0.1677619496131664,0.7830574186079182
Statistical significance-2,us,0.4838344077456847,0.5923251511217522,0.4886505626504181,0.5984623943170313,0.4677504545945508,0.5685392000489664
Statistical software-2,cn,0.4898979485566356,0.4,0.4898979485566356,0.4,0.4898979485566356,0.4
Statistical software-2,us,0.4,0.8,0.4,0.8,0.4,0.8
Statistical theory-2,cn,0.4898979485566356,0.6,0.4898979485566356,0.6,0.4898979485566356,0.6
Statistical theory-2,us,0.4000000000000001,0.8,0.4000000000000001,0.8,0.4000000000000001,0.8
Statistical thinking-2,cn,0.4,0.8,0.4,0.8,0.4,0.8
Statistical thinking-2,us,0.4000000000000001,0.8,0.4000000000000001,0.8,0.4000000000000001,0.8
Statistical weight-2,us,0.4,0.8,0.4,0.8,0.4,0.8
Statistician-2,us,0.4000000000000001,0.8,0.4000000000000001,0.8,0.4000000000000001,0.8
Statistics education-2,cn,0.4898979485566356,0.4,0.4898979485566356,0.4,0.4898979485566356,0.4
Statistics education-2,us,0.3530730867565242,0.5520412588691879,0.3754902676569029,0.6126140901785251,0.348568565700129,0.5529176857131768
Stator-2,cn,0.0158234881674439,0.8707143294977454,0.0030930181876674,0.9254729813172906,0.0252233721943705,0.8945558827276313
Stator-2,us,0.3744735614585619,0.7423503221208198,0.3736250827077757,0.7377655508213594,0.3766840410971097,0.7473792267668999
Statue-2,cn,0.4000000000000001,0.8,0.4000000000000001,0.8,0.4000000000000001,0.8
Statue-2,us,0.4898979485566356,0.6,0.4898979485566356,0.6,0.4898979485566356,0.6
Status quo-2,cn,0.3224442466716688,0.6264764753101544,0.3637948755555686,0.69302331142661,0.4474723272211091,0.5386777204457447
Status quo-2,us,0.4000000000000001,0.8,0.4000000000000001,0.8,0.4000000000000001,0.8
Statute-2,cn,0.3923314251744171,0.7814949995186614,0.3921295609776163,0.7811294112221912,0.3921295609776163,0.7811294112221912
Statute-2,us,0.4188716945105963,0.5008936759761242,0.438027982768068,0.5158830400020087,0.4340849508907514,0.4965629113301739
Statutory law-2,cn,0.5,0.5,0.4999999999999999,0.5,0.4999999999999999,0.5
Statutory law-2,us,0.4000000000000001,0.2,0.4000000000000001,0.2,0.4000000000000001,0.2
Staudinger reaction-2,cn,0.4898979485566356,0.6,0.4898979485566355,0.5999999999999999,0.4898979485566355,0.5999999999999999
Staudinger reaction-2,us,0.4898979485566355,0.5999999999999999,0.4898979485566356,0.6,0.4898979485566356,0.6
Steam engine-2,cn,0.4404909380006373,0.3549193338482966,0.3878143885933063,0.24,0.3878143885933063,0.24
Steam engine-2,us,0.4714045207910317,0.6666666666666666,0.4714045207910317,0.6666666666666666,0.4714045207910317,0.6666666666666666
Steam explosion-2,cn,0.488059393736496,0.3984940839010397,0.489685488358166,0.3998264642082428,0.4829038084504941,0.3942186605609616
Steam explosion-2,us,0.3913608884589678,0.7781218109987277,0.392547443173509,0.7819902139022986,0.392547443173509,0.7819902139022986
Steam injection-2,cn,0.0811426798197495,0.8675466844449007,0.0475097564945349,0.9254554290733616,0.3563326166685603,0.6995622805734627
Steam injection-2,us,0.4898979485566356,0.6,0.4898979485566356,0.6,0.4898979485566356,0.6
Steam power-2,cn,0.4898979485566356,0.6,0.4898979485566356,0.6,0.4898979485566356,0.6
Steam power-2,us,0.4898979485566356,0.6,0.4898979485566356,0.6,0.4898979485566356,0.6
Steam turbine-2,cn,0.3448688417780983,0.6864069539674296,0.3689820449690311,0.734982863046887,0.3473938618356983,0.6707796567059714
Steam turbine-2,us,0.4000000000000001,0.2,0.4000000000000001,0.2,0.4000000000000001,0.2
Steamed bread-2,cn,0.1389849773573078,0.8378400106191352,0.0549979963446184,0.9422723219684236,0.0879458406691871,0.9034340449981372
Steamed bread-2,us,0.4000000000000001,0.8,0.4000000000000001,0.8,0.4000000000000001,0.8
Steaming-2,cn,0.0767452581406568,0.9556911045534644,0.0111819580261654,0.9935440935235262,0.0111819580261654,0.9935440935235262
Steaming-2,us,0.4898979485566355,0.6,0.4853222210544792,0.5942571724714528,0.4517967735504803,0.5320948772805879
Stearate-2,cn,0.3960317702974829,0.7005403396234948,0.3870134199721461,0.7283558442823324,0.3915797468410266,0.7809196277684923
Stearate-2,us,0.4000000000000001,0.8,0.4000000000000001,0.8,0.4000000000000001,0.8
Stearic acid-2,cn,0.4485685680421724,0.3631731564475037,0.4653334184093028,0.3791833624177962,0.4791579875313129,0.3912108398107053
Stearic acid-2,us,0.4888259956204253,0.5986798535597566,0.4701726399451959,0.5725643014040562,0.4701726399451959,0.5725643014040562
Steatorrhea-2,cn,0.3637218784991342,0.6560371633481534,0.3713164743922624,0.7302229741747963,0.3713164743922624,0.7302229741747963
Steatorrhea-2,us,0.4898979485566356,0.6,0.4898979485566356,0.6,0.4898979485566356,0.6
Steatosis-2,cn,0.019644879539762,0.8102244542845716,0.0054932696218524,0.9173647623523375,0.0128286064682988,0.8220994122794366
Steatosis-2,us,0.0111771019366947,0.8559671514985393,0.0131298801592939,0.9331327802857567,0.0446842292602608,0.883046950696127
Steel bar-2,cn,0.4897607926810526,0.3998879865496005,0.4874782485190921,0.3980160825546009,0.489693923608911,0.3998333564493317
Steel design-2,cn,0.4898979485566356,0.6,0.4898979485566356,0.6,0.4898979485566356,0.6
Steel frame-2,cn,0.4876421126041465,0.398150961847228,0.4881719543178096,0.3985865547269247,0.4881719543178096,0.3985865547269246
Steel frame-2,us,0.2243206724356738,0.8154018861383676,0.1075924403216823,0.9213698500113652,0.1075924403216823,0.9213698500113652
Steel mill-2,cn,0.4898979485566355,0.4,0.4898979485566355,0.4,0.4898979485566355,0.4
Steel mill-2,us,0.4,0.8,0.4,0.8,0.4,0.8
Steelmaking-2,cn,0.4022698457328328,0.4830485722002954,0.4441669399849423,0.540239802513671,0.3999024438923532,0.4820974561057515
Steelmaking-2,us,0.3932225832782242,0.784,0.3947568969096414,0.7890028555216537,0.3965369913749434,0.7929135292446594
Steep slope-2,cn,0.4898979485566356,0.6,0.4898979485566356,0.6,0.4898979485566356,0.6
Steep slope-2,us,0.1055521818949794,0.9390594193693812,0.161849629618899,0.9065560727712872,0.161849629618899,0.9065560727712872
Steeping-2,cn,0.4168010885697412,0.7151657414559676,0.4168010885697412,0.7151657414559676,0.4168010885697412,0.7151657414559676
Steeping-2,us,0.4898979485566356,0.6,0.4898979485566356,0.6,0.4898979485566356,0.6
Steering committee-2,cn,0.4000000000000001,0.8,0.4000000000000001,0.8,0.4000000000000001,0.8
Steering committee-2,us,0.4000000000000001,0.8,0.4000000000000001,0.8,0.4000000000000001,0.8
Steering system-2,cn,0.0055946811266922,0.997202659436654,0.0043717159625278,0.997814142018736,0.0043717159625278,0.997814142018736
Steering system-2,us,0.4000000000000001,0.8,0.4000000000000001,0.8,0.4000000000000001,0.8
Steering wheel-2,cn,0.4604785054476088,0.375952980511207,0.4623024299452558,0.3774434147952512,0.4812289478556142,0.3929119085486497
Steering wheel-2,us,0.4,0.2,0.4,0.2,0.4,0.2
Steiner system-2,cn,0.4898979485566356,0.4,0.4898979485566356,0.4,0.4898979485566356,0.4
Steiner system-2,us,0.4898979485566356,0.6,0.4898979485566356,0.6,0.4898979485566356,0.6
Steiner tree problem-2,cn,0.4898979485566356,0.4,0.4898979485566356,0.4,0.4898979485566356,0.4
Steiner tree problem-2,us,0.4313171605851572,0.3449137674618944,0.4754256573408899,0.3878672873255448,0.4537784577068043,0.3682316462276133
Stele-2,cn,0.4898979485566356,0.6,0.4898979485566356,0.6,0.4898979485566356,0.6
Stele-2,us,0.3989941069877626,0.7979486637221573,0.3992272310404023,0.7984313483298443,0.3992272310404023,0.7984313483298443
Stem cell-2,cn,0.0039509246661353,0.8511385312659904,0.0016775654623326,0.9167595457193009,0.0066490127079506,0.9361786837336232
Stem rot-2,cn,0.4140448890224494,0.4855409952033082,0.4467719499939598,0.5424674919565549,0.4320941472796272,0.2087295561909107
Stem rot-2,us,0.3639987552482912,0.7156333026971609,0.3907126809829301,0.7804140036540854,0.3907126809829301,0.7804140036540854
Stem-and-leaf display-2,cn,0.4898979485566355,0.6,0.4898979485566356,0.6,0.4898979485566356,0.6
Stem-and-leaf display-2,us,0.4,0.8,0.4,0.8,0.4,0.8
Stencil-2,cn,0.1257783236298012,0.8447732869525769,0.0333619809578816,0.9643101337336212,0.0175228404574413,0.976513774520067
Stencil-2,us,0.3781058017338863,0.7394774765033845,0.3844105893676054,0.7605617391145976,0.3760992488194345,0.7505000267260844
Stenosis-2,cn,0.0109486533074061,0.8310194142440543,0.0042697972227749,0.9118387377000456,0.0219602854041435,0.8809764369000517
Stenosis-2,us,0.0105796198131259,0.8565231001191285,0.0043855370219992,0.9342166103214348,0.0197285734030734,0.9255418122961274
Stent-2,cn,0.0219829768143734,0.8441907469219423,0.0106472639498213,0.9185935652427276,0.0109060966458029,0.8896840799789067
Stent-2,us,0.0107611724473705,0.8564928143811332,0.0043644488077549,0.9355225107282747,0.0386360185858164,0.8903239470307449
Step response-2,cn,0.4869029313265398,0.3975419131419757,0.4875564744230749,0.3980804812862405,0.479096028598313,0.3910079825920111
Stepfamily-2,us,0.3703552172984612,0.7101954722520697,0.37584531907019,0.7471588677869758,0.3724277472801158,0.5632838731329612
Steppe-2,cn,0.0380747181958124,0.8360792182903442,0.0219001304384155,0.911312651815582,0.2766731197891252,0.7272625512402583
Steppe-2,us,0.4508009239154593,0.5491411268389854,0.459601396776581,0.5610731436498012,0.449093252058441,0.5479129178243506
Stepper motor-2,cn,0.4330127018922193,0.75,0.4330127018922193,0.75,0.4330127018922193,0.75
Stepper motor-2,us,0.4898979485566356,0.4,0.4898979485566356,0.4,0.4898979485566356,0.4
Stepper-2,cn,0.5,0.5,0.5,0.5,0.5,0.5
Stepper-2,us,0.4898979485566355,0.6,0.4898979485566356,0.6,0.4898979485566356,0.6
Stepwise regression-2,cn,0.3804124796179309,0.7586680642391282,0.3920951035776241,0.7833355038486038,0.3410940628938501,0.6678917370967781
Stepwise regression-2,us,0.4898979485566356,0.4,0.4898979485566356,0.4,0.4898979485566356,0.4
Sterculiaceae-2,cn,0.4,0.8,0.4,0.8,0.4,0.8
Sterculiaceae-2,us,0.4000000000000001,0.8,0.4000000000000001,0.8,0.4000000000000001,0.8
Stereo camera-2,cn,0.0,0.0,0.0,0.0,0.0,0.0
Stereo camera-2,us,0.4000000000000001,0.2,0.4000000000000001,0.2,0.4000000000000001,0.2
Stereo display-2,cn,0.3693218466277029,0.7360307260978994,0.3855405044383271,0.7701163502682483,0.3667598362208389,0.6782058866148704
Stereo display-2,us,0.4898979485566355,0.5999999999999999,0.4898979485566356,0.6,0.4898979485566356,0.6
Stereo imaging-2,cn,0.4898979485566355,0.3999999999999999,0.4898979485566355,0.4,0.4898979485566355,0.4
Stereo imaging-2,us,0.4898979485566356,0.6,0.4898979485566356,0.6,0.4898979485566356,0.6
Stereo microscope-2,cn,0.4648174257127965,0.3785060691623854,0.4358903332453747,0.3500004782698111,0.4402659779707816,0.3546830112274298
Stereo microscope-2,us,0.3999999999999999,0.7999999999999999,0.4,0.8,0.4,0.8
Stereographic projection-2,cn,0.4898979485566356,0.4,0.4898979485566356,0.4,0.4898979485566356,0.4
Stereographic projection-2,us,0.4898979485566356,0.6,0.4898979485566356,0.6,0.4898979485566356,0.6
Stereolithography-2,cn,0.3549061085372632,0.6319298353281474,0.3712688704180981,0.7265112248560713,0.3697221428336174,0.6532632566246492
Stereolithography-2,us,0.4366492783754555,0.5306142058093378,0.4478979267999242,0.5429432989743395,0.481038997164465,0.5891221478573493
Stereology-2,cn,0.1265328013853649,0.8058934616598789,0.0651814865315904,0.9186679618206272,0.1707243506796296,0.8307625851522218
Stereology-2,us,0.3658116753442702,0.2917553977584856,0.4346555135025058,0.3498658567725468,0.4346555135025058,0.3498658567725468
Stereopsis-2,cn,0.426477692685963,0.5207425131931431,0.4580515689165488,0.5606441199154741,0.4742382221691235,0.5802169380061453
Stereopsis-2,us,0.3670018460005846,0.670310170005084,0.358626172900556,0.7005848003991069,0.4093564373712282,0.5728945998267069
Stereoscopy-2,cn,0.4555319959698007,0.5574332686940056,0.4750508870999297,0.5815528418078728,0.3234003771127972,0.353716389400844
Stereoscopy-2,us,0.4121407468373545,0.5042301377912916,0.4738602060134283,0.5797061006976243,0.4800256393255312,0.5877420746020026
Stereotactic surgery-2,cn,0.4898979485566356,0.4,0.4898979485566356,0.4,0.4898979485566356,0.4
Stereotactic surgery-2,us,0.4000000000000001,0.8,0.4000000000000001,0.8,0.4000000000000001,0.8
Stereotaxis-2,us,0.4,0.2,0.4,0.2,0.4,0.2
Stereotype threat-2,cn,0.4898979485566356,0.6,0.4898979485566356,0.6,0.4898979485566356,0.6
Stereotype threat-2,us,0.4478539107873181,0.5449792844173375,0.4652657802696169,0.5686831660180535,0.4439731763129187,0.5378781542825914
Steric effects-2,cn,0.0136461982262011,0.863083393655474,0.0077620918907672,0.942266966227249,0.0544827824616298,0.5192478864350811
Steric effects-2,us,0.0295635788041766,0.8699141440020799,0.0071599362162,0.9579405402729304,0.0830743399879921,0.7451719532898823
Sterile water-2,cn,0.4898979485566356,0.6,0.4898979485566356,0.6,0.4898979485566356,0.6
Sterile water-2,us,0.4898979485566356,0.4,0.4898979485566356,0.4,0.4898979485566356,0.4
Sterility-2,cn,0.044760702017194,0.8485358433835193,0.0321103148195096,0.9374052028420332,0.081018247888719,0.9045604162137992
Sterility-2,us,0.388758659826,0.7751352908131037,0.3979307653402354,0.7957766432806744,0.3933701787524612,0.7856874204540116
Stern-2,cn,0.3887940993663429,0.7701423649814717,0.398602340712999,0.7971797377329096,0.3985823431101148,0.7971390085598525
Stern-2,us,0.4898979485566356,0.6,0.4898979485566356,0.6,0.4898979485566356,0.6
Sterna-2,cn,0.4000000000000001,0.8,0.4000000000000001,0.8,0.4000000000000001,0.8
Sterna-2,us,0.3135717983608742,0.1567858991804371,0.3241772803435014,0.1620886401717507,0.3241772803435014,0.1620886401717507
Sternocleidomastoid muscle-2,cn,0.4898979485566356,0.4,0.4898979485566356,0.4,0.4898979485566356,0.4
Sternocleidomastoid muscle-2,us,0.5,0.5,0.5,0.5,0.5,0.5
Sternum-2,cn,0.4898979485566356,0.6,0.4898979485566356,0.6,0.4898979485566356,0.6
Sternum-2,us,0.4898979485566356,0.4,0.4898979485566356,0.4,0.4898979485566356,0.4
Steroid use-2,cn,0.4898979485566356,0.6,0.4898979485566356,0.6,0.4898979485566356,0.6
Steroid use-2,us,0.4898979485566356,0.6,0.4898979485566356,0.6,0.4898979485566356,0.6
Stethoscope-2,cn,0.4898979485566356,0.6,0.4898979485566356,0.6,0.4898979485566356,0.6
Stethoscope-2,us,0.4365370916101975,0.5242571223440956,0.45270095270751,0.5504194520491092,0.45270095270751,0.5504194520491092
Stevia rebaudiana-2,cn,0.374846271646179,0.7464691959842203,0.36514785055696,0.721499377936129,0.36514785055696,0.721499377936129
Stevia rebaudiana-2,us,0.3123658309418914,0.7346341092441164,0.033035044201113,0.9573386043045948,0.033035044201113,0.9573386043045948
Stiefel manifold-2,cn,0.3999999999999999,0.8,0.3999999999999999,0.8,0.3999999999999999,0.8
Stiefel manifold-2,us,0.4898979485566356,0.6,0.4898979485566356,0.6,0.4898979485566356,0.6
Stiffening-2,cn,0.4590549121028042,0.5595943934907852,0.485930690145899,0.5950910604908317,0.4816695163138951,0.5895621020552533
Stiffening-2,us,0.44454361841827,0.3593172744210735,0.4679726987790591,0.3816967930613527,0.4638100546194362,0.3780469007984433
Stiffness-2,cn,0.0387623607217387,0.8451290891542392,0.0243044620289211,0.9069095172340608,0.051518219568752,0.8676352307388717
Stiffness-2,us,0.4064375905236825,0.496543566583928,0.4635672878802956,0.5673920342801022,0.308842872957514,0.3738886396253836
Stigmasterol-2,cn,0.4898979485566355,0.3999999999999999,0.4898979485566356,0.4,0.4898979485566356,0.4
Stigmasterol-2,us,0.4,0.8,0.4,0.8,0.4,0.8
Stigmergy-2,cn,0.4898979485566356,0.6,0.4898979485566356,0.6,0.4898979485566356,0.6
Stigmergy-2,us,0.4898979485566356,0.4,0.4898979485566356,0.4,0.4898979485566356,0.4
Stimulant-2,cn,0.4898979485566356,0.6,0.4898979485566356,0.6,0.4898979485566356,0.6
Stimulant-2,us,0.4496029340409077,0.3667714821376934,0.47640927119018,0.3889844005857228,0.3584823573578635,0.2924810248289766
Stimulation-2,cn,0.0084787505759549,0.8386005140381758,0.0072963880702905,0.9203097093327248,0.0173568463568022,0.9002838118920705
Stimulation-2,us,0.0104230996910658,0.8496836182962355,0.0051910203224998,0.9299719463500544,0.0181009853779448,0.8944873823182631
Sting-2,cn,0.4354657794976987,0.5225019924482117,0.4398952296723963,0.5348752728055484,0.4477915204155217,0.5453823848310779
Sting-2,us,0.0571761997628313,0.9086727272314864,0.0144214810688936,0.9701279246939624,0.0168914972626786,0.9645179965036708
Stingray-2,cn,0.3873813546859314,0.7619247294501135,0.3830721850125643,0.7542330643877204,0.3830721850125643,0.7542330643877204
Stingray-2,us,0.4000000000000001,0.8,0.4000000000000001,0.8,0.4000000000000001,0.8
Stipa-2,cn,0.3862070793734145,0.7494541548790709,0.3897575204297132,0.7735136005041162,0.3979409806358197,0.7012231321646584
Stipa-2,us,0.4898979485566356,0.4,0.4898979485566356,0.4,0.4898979485566356,0.4
Stipend-2,cn,0.4,0.8,0.4,0.8,0.4,0.8
Stipend-2,us,0.4898979485566356,0.6,0.4898979485566356,0.6,0.4898979485566356,0.6
Stipulation-2,cn,0.4,0.8,0.4,0.8,0.4,0.8
Stipulation-2,us,0.4000000000000001,0.8,0.4000000000000001,0.8,0.4000000000000001,0.8
Stipule-2,cn,0.4898979485566356,0.6,0.4898979485566356,0.6,0.4898979485566356,0.6
Stipule-2,us,0.4898979485566356,0.6,0.4898979485566356,0.6,0.4898979485566356,0.6
Stirling engine-2,cn,0.4050097910279137,0.478910356330595,0.4455556824092909,0.543809780049233,0.4079685822432736,0.4870898382393444
Stirling engine-2,us,0.4,0.2,0.4,0.2,0.4,0.2
Stirling number-2,cn,0.3876381565195785,0.7581138830084189,0.3876381565195785,0.7581138830084189,0.3876381565195785,0.7581138830084189
Stirling number-2,us,0.0734013676289094,0.9632993161855452,0.0205266807797944,0.9897366596101028,0.0205266807797944,0.9897366596101028
Stirling numbers of the second kind-2,cn,0.3876381565195785,0.7581138830084189,0.3876381565195785,0.7581138830084189,0.3876381565195785,0.7581138830084189
Stirling numbers of the second kind-2,us,0.0734013676289094,0.9632993161855452,0.0205266807797944,0.9897366596101028,0.0205266807797944,0.9897366596101028
Stirrup-2,cn,0.4898979485566356,0.4,0.4898979485566356,0.4,0.4898979485566355,0.3999999999999999
Stirrup-2,us,0.0,0.0,0.0,0.0,0.0,0.0
Stochastic differential equation-2,cn,0.0496276746513332,0.8835957231622272,0.027402495128576,0.9338806003636564,0.1266846165538532,0.8531021560188027
Stochastic differential equation-2,us,0.3761623289078737,0.7233497569048069,0.3619197383153524,0.7034789304297374,0.3819886494499941,0.6965825976767464
Stochastic dominance-2,cn,0.3910255419295469,0.7769303473858765,0.3949616888018676,0.7887128390240993,0.3991024127008195,0.7981734777227449
Stochastic dominance-2,us,0.4898979485566356,0.4,0.4898979485566356,0.4,0.4898979485566356,0.4
Stochastic drift-2,cn,0.4,0.8,0.4,0.8,0.4,0.8
Stochastic drift-2,us,0.4898979485566356,0.4,0.4898979485566356,0.4,0.4898979485566356,0.4
Stochastic dynamics-2,us,0.4898979485566356,0.6,0.4898979485566356,0.6,0.4898979485566356,0.6
Stochastic game-2,cn,0.314741685633104,0.6072726339582397,0.3519516608118844,0.6944246905134808,0.3526022170337841,0.6906357213635702
Stochastic game-2,us,0.1172434154966996,0.8679363809642334,0.149396322357198,0.8915214142056245,0.1109758613997493,0.8731651059010771
Stochastic geometry-2,cn,0.0316127080530701,0.920445509952354,0.0212724588814726,0.9317752319783168,0.2231830492849587,0.8000555676384277
Stochastic geometry-2,us,0.0521566204086558,0.9408321018376792,0.036684690351413,0.9486471862688128,0.1003940901940203,0.9163668952227708
Stochastic modelling-2,cn,0.4615810525697928,0.5639694692497874,0.4801661059387689,0.587927756106987,0.4645478563487004,0.5630743934547685
Stochastic modelling-2,us,0.4735782303389405,0.3862684301764009,0.4502624310914656,0.3648218803760816,0.4807079668388713,0.3923728813559322
Stochastic optimization-2,cn,0.4882374042408314,0.5979486637221574,0.4608735735349981,0.5569587465979016,0.449125132212,0.4705289039478275
Stochastic optimization-2,us,0.374246153707975,0.7321581945557527,0.3775004789805294,0.7517288055564999,0.37010409831894,0.7323703988127639
Stochastic ordering-2,cn,0.0748917764559822,0.8272663365015129,0.074014686696606,0.8738307046068201,0.1609757619927223,0.8658922701649768
Stochastic ordering-2,us,0.4898979485566356,0.4,0.4898979485566356,0.4,0.4898979485566356,0.4
Stochastic process-2,cn,0.3311516320161189,0.6371570720371997,0.3511734597351996,0.69377686657063,0.3339092896850285,0.63602146777109
Stochastic process-2,us,0.0,0.0,0.0,0.0,0.0,0.0
Stochastic programming-2,cn,0.042874136180428,0.893700505346233,0.065525721501734,0.9296858773169442,0.0800165124297428,0.942666241725916
Stochastic programming-2,us,0.4372438938610056,0.5266432236697456,0.4425065119429496,0.5351301357612981,0.431850830816756,0.5233194381385309
Stochastic simulation-2,cn,0.4898979485566355,0.4,0.4898979485566356,0.4,0.4898979485566356,0.4
Stochastic simulation-2,us,0.4581872870703469,0.3724087313398073,0.4699997976303172,0.3831350909532675,0.4852981892801637,0.3962141687034858
Stock control-2,cn,0.4898979485566356,0.6,0.4898979485566356,0.6,0.4898979485566356,0.6
Stock exchange-2,cn,0.072883190440836,0.8759614594167665,0.0406150134358336,0.9509992766955704,0.0398904804488576,0.9534624637547152
Stock exchange-2,us,0.4,0.2,0.4,0.2,0.4,0.2
Stock options-2,cn,0.4898979485566356,0.4,0.4898979485566356,0.4,0.4898979485566356,0.4
Stock options-2,us,0.4898979485566356,0.4,0.4898979485566355,0.3999999999999999,0.4898979485566356,0.4
Stocking-2,cn,0.4193503250908004,0.48748423571176,0.4814410527036797,0.589278392918731,0.4648919046437615,0.5635536591524213
Stocking-2,us,0.4588459428122163,0.3730239806249494,0.4881671717440364,0.3985826264815065,0.4898079985095395,0.3999265448510712
Stockout-2,cn,0.4898979485566356,0.6,0.4898979485566356,0.6,0.4898979485566356,0.6
Stockout-2,us,0.4395049273152858,0.3538804374442256,0.4544081542802166,0.3688347283797472,0.397897891806547,0.2956145051055436
Stockpile-2,cn,0.4898979485566356,0.4,0.4898979485566356,0.4,0.4898979485566356,0.4
