inventors_id,time_window,patent_id,time_window_num,patent_num_time_window,total_patent_num,total_patent_num_no_overlap,group,std_variance_to_cen,mean_variance_to_centroid,max_variance_to_centroid,min_variance_to_centroid,Breadth,domain
fl:an_ln:sibthorpe-1,"[(2010, 2015), (2011, 2016), (2012, 2017), (2013, 2018), (2014, 2019), (2015, 2020)]","[[9057780], [9057780, 9261597], [9057780, 9261597], [9057780, 9261597], [9057780, 9261597], [9057780, 9261597]]",6,"[1, 2, 2, 2, 2, 2]",11,2,cn,0.0,1.1548289648999344e-06,1.1548289648999344e-06,1.1548289648999344e-06,0.0,G01-1
fl:an_ln:simon-7,"[(2010, 2015), (2011, 2016), (2012, 2017), (2013, 2018), (2014, 2019), (2015, 2020)]","[[8633707, 8742766], [8633707, 8742766, 9360525], [8633707, 8742766, 9360525], [10103068, 8633707, 8742766, 9360525], [10103068, 10229875, 8633707, 8742766, 9360525], [10103068, 10229875, 9360525]]",6,"[2, 3, 3, 4, 5, 3]",20,5,cn,0.3182370662689209,1.0683673620224,1.659379005432129,0.5682804584503174,0.1079664627710883,G01-1
fl:an_ln:singh-22,"[(2010, 2015), (2011, 2016), (2012, 2017)]","[[7903580, 8259606], [7903580, 8259606], [8259606]]",3,"[2, 2, 1]",5,2,cn,0.8828184008598328,2.496987581253052,3.745481491088867,1.8727408647537231,0.7921457290649414,G01-1
fl:an_ln:singh-57,"[(2012, 2017), (2013, 2018), (2014, 2019), (2015, 2020)]","[[9786000, 9842363], [9786000, 9842363], [10176677, 9786000, 9842363], [10176677, 9786000, 9842363]]",4,"[2, 2, 3, 3]",10,3,cn,0.0,1.0832421779632568,1.0832421779632568,1.0832421779632568,0.1163989305496215,G01-1
fl:an_ln:singleton-7,"[(2010, 2015), (2011, 2016), (2012, 2017), (2013, 2018), (2014, 2019), (2015, 2020)]","[[8997398], [8997398], [8997398, 9551636], [8997398, 9551636], [8997398, 9551636], [8997398, 9551636]]",6,"[1, 1, 2, 2, 2, 2]",10,2,cn,0.0,1.1016066991942353e-06,1.1016066991942353e-06,1.1016066991942353e-06,0.0,G01-1
fl:an_ln:skinner-2,"[(2010, 2015), (2011, 2016), (2012, 2017), (2013, 2018), (2014, 2019), (2015, 2020)]","[[8090478], [8090478, 9383251], [8090478, 9383251], [9383251], [9383251], [9383251]]",6,"[1, 2, 2, 1, 1, 1]",8,2,cn,1.6831462383270264,3.366292715072632,6.7325849533081055,1.6831461191177368,1.31486852963765,G01-1
fl:an_ln:slotwinski-1,"[(2010, 2015), (2011, 2016), (2012, 2017), (2013, 2018), (2014, 2019), (2015, 2020)]","[[8687173], [8687173], [8687173, 9618619, 9638799], [10119816, 10139492, 8687173, 9618619, 9638799], [10119816, 10139492, 10180496, 8687173, 9618619, 9638799], [10119816, 10139492, 10180496, 9618619, 9638799]]",6,"[1, 1, 3, 5, 6, 5]",21,6,cn,0.9974648952484132,2.35540509223938,3.502846956253052,0.8829430937767029,0.5842369794845581,G01-1
fl:an_ln:smart-2,"[(2011, 2016), (2012, 2017), (2013, 2018), (2014, 2019), (2015, 2020)]","[[9311520, 9528941], [9311520, 9528941, 9607380], [9311520, 9528941, 9607380], [9311520, 9528941, 9607380], [9311520, 9528941, 9607380]]",5,"[2, 3, 3, 3, 3]",14,3,cn,0.2408095747232437,0.3210793137550354,0.8026984930038452,0.2006745785474777,0.0151944160461425,G01-1
fl:an_ln:smith-26,"[(2010, 2015), (2011, 2016), (2012, 2017), (2013, 2018), (2014, 2019)]","[[8217357, 8457282, 8565372, 8565374, 8592772, 8767911, 8873716], [8217357, 8457282, 8565372, 8565374, 8592772, 8767911, 8873716], [8217357, 8457282, 8565372, 8565374, 8592772, 8767911, 8873716], [8457282, 8565372, 8565374, 8592772, 8767911, 8873716], [8767911, 8873716]]",5,"[7, 7, 7, 6, 2]",29,7,cn,1.099540948867798,1.5152641534805298,3.693187475204468,0.6761261820793152,0.3396910429000854,G01-1
fl:an_ln:soloviev-1,"[(2010, 2015), (2011, 2016), (2012, 2017)]","[[8013789, 8164514], [8013789, 8164514], [8164514]]",3,"[2, 2, 1]",5,2,cn,0.6218245029449463,1.7587852478027344,2.6381778717041016,1.3190889358520508,0.3916084766387939,G01-1
fl:an_ln:sood-8,"[(2010, 2015), (2011, 2016), (2012, 2017), (2013, 2018), (2014, 2019), (2015, 2020)]","[[8440393], [8440393, 9267921], [8440393, 9267921], [8440393, 9267921], [9267921], [9267921]]",6,"[1, 2, 2, 2, 1, 1]",9,2,cn,2.902777671813965,3.987271547317505,8.373270988464355,1.1961815357208252,2.162084778149918,G01-1
fl:an_ln:sparks-2,"[(2010, 2015), (2011, 2016), (2012, 2017), (2013, 2018), (2014, 2019)]","[[8700338, 8756020], [8700338, 8756020], [8700338, 8756020], [8700338, 8756020], [8700338, 8756020]]",5,"[2, 2, 2, 2, 2]",10,2,cn,0.0,5.870857080481073e-07,5.870857080481073e-07,5.870857080481073e-07,0.0,G01-1
fl:an_ln:speck-1,"[(2011, 2016), (2012, 2017), (2013, 2018), (2014, 2019), (2015, 2020)]","[[9513213], [9513213, 9618446, 9651476], [10012758, 10088422, 9513213, 9618446, 9651476], [10012758, 10088422, 9513213, 9618446, 9651476], [10012758, 10088422, 9513213, 9618446, 9651476]]",5,"[1, 3, 5, 5, 5]",19,5,cn,1.460065245628357,2.6160824298858643,5.514948844909668,1.7778364419937134,0.8447608351707458,G01-1
fl:an_ln:stamper-1,"[(2010, 2015), (2011, 2016), (2012, 2017), (2013, 2018), (2014, 2019), (2015, 2020)]","[[9043743], [9043743, 9383404], [9043743, 9383404, 9726547], [9043743, 9383404, 9726547], [9043743, 9383404, 9726547], [9043743, 9383404, 9726547]]",6,"[1, 2, 3, 3, 3, 3]",15,3,cn,1.369601845741272,2.259663343429565,5.233090877532959,1.4853488206863403,0.6491686900456699,G01-1
fl:an_ln:stauffer-1,"[(2010, 2015), (2011, 2016), (2012, 2017), (2013, 2018), (2014, 2019), (2015, 2020)]","[[7665346], [9448208], [9448208], [9448208], [9448208], [9448208]]",6,"[1, 1, 1, 1, 1, 1]",6,2,cn,2.679556131362915,2.995834350585937,8.987504005432129,1.7975006103515625,1.4405548572540283,G01-1
fl:an_ln:shetty-1,"[(2010, 2015), (2011, 2016), (2012, 2017), (2013, 2018), (2014, 2019), (2015, 2020)]","[[8493858, 8700695, 9185019], [8493858, 8700695, 9185019], [8493858, 8700695, 9185019], [8493858, 8700695, 9185019], [8700695, 9185019], [9185019]]",6,"[3, 3, 3, 3, 2, 1]",15,3,cn,0.8966743350028992,0.9435426592826844,2.6832120418548584,0.3514357209205627,0.1508512099583896,G01-1
fl:an_ln:sherman-7,"[(2011, 2016), (2012, 2017), (2013, 2018), (2014, 2019), (2015, 2020)]","[[9239338], [9239338, 9683877], [9239338, 9683877], [9239338, 9683877], [9239338, 9683877]]",5,"[1, 2, 2, 2, 2]",9,2,cn,1.244007587432861,1.6586767435073853,4.146691799163818,1.0366729497909546,0.3987181186676025,G01-1
fl:an_ln:saetow-1,"[(2010, 2015), (2011, 2016), (2012, 2017), (2013, 2018), (2014, 2019), (2015, 2020)]","[[8692561], [8692561], [8692561, 9535784, 9753076], [8692561, 9535784, 9753076, '9857416'], [8692561, 9535784, 9753076, '9857416'], [9535784, 9753076, '9857416']]",6,"[1, 1, 3, 4, 4, 3]",16,4,cn,1.2515136003494265,3.476252555847168,4.82685136795044,2.211468458175659,1.2173126141230313,G01-1
fl:an_ln:santiago-3,"[(2011, 2016), (2012, 2017), (2013, 2018), (2014, 2019), (2015, 2020)]","[[9417258], [9417258, 9678098], [9417258, 9678098], [9417258, 9678098], [9417258, 9678098]]",5,"[1, 2, 2, 2, 2]",9,2,cn,0.0,5.726225253965822e-07,5.726225253965822e-07,5.726225253965822e-07,-5.960464477539063e-06,G01-1
fl:an_ln:saqi-1,"[(2012, 2017), (2013, 2018), (2014, 2019), (2015, 2020)]","[[9541477], [9541477], [10166009, 9541477], [10166009, 9541477]]",4,"[1, 1, 2, 2]",6,2,cn,8.42936955791629e-08,1.1311821937561035,1.1311821937561035,1.131182074546814,0.1294980446497646,G01-1
fl:an_ln:savchenkov-1,"[(2010, 2015), (2011, 2016), (2012, 2017), (2013, 2018), (2014, 2019), (2015, 2020)]","[[7665891, 8210044, 8514400], [8210044, 8514400, 9360626], [8210044, 8514400, 9360626], [8514400, 9360626, '9983550'], [9360626, '9983550'], [9360626, '9983550']]",6,"[3, 3, 3, 3, 2, 2]",16,5,cn,0.6601070165634155,2.6621549129486084,3.667720079421997,1.7094279527664185,0.7071405649185181,G01-1
fl:an_ln:scherer-3,"[(2012, 2017), (2013, 2018), (2014, 2019), (2015, 2020)]","[[9783839], [10006075, 9783839], [10006075, 9783839], [10006075, 9783839]]",4,"[1, 2, 2, 2]",7,2,cn,0.336149662733078,0.5822282433509827,1.1644566059112549,0.3881521821022033,0.0445559620857238,G01-1
fl:an_ln:sealey-1,"[(2010, 2015), (2011, 2016), (2012, 2017), (2013, 2018), (2014, 2019), (2015, 2020)]","[[8875645, 9168990], [8875645, 9168990], [8875645, 9168990], [8875645, 9168990], [8875645, 9168990], [9168990]]",6,"[2, 2, 2, 2, 2, 1]",11,2,cn,0.1344423145055771,0.1503110080957412,0.4509331583976745,0.0901865735650062,0.003556410471603,G01-1
fl:an_ln:sehgal-3,"[(2010, 2015), (2011, 2016)]","[[7646208, 7952370], [7952370]]",2,"[2, 1]",3,2,cn,0.0,0.0,0.0,0.0,0.0,G01-1
fl:an_ln:senior-1,"[(2010, 2015), (2011, 2016), (2012, 2017), (2013, 2018), (2014, 2019), (2015, 2020)]","[[8614744, 8862474, 9009053], [8614744, 8862474, 9009053], [8614744, 8862474, 9009053], [8614744, 8862474, 9009053], [8862474, 9009053], [9009053]]",6,"[3, 3, 3, 3, 2, 1]",15,3,cn,0.6152742505073547,1.7402583360671997,2.6103875637054443,1.3051937818527222,0.3028182188669888,G01-1
fl:an_ln:seppo-2,"[(2010, 2015), (2011, 2016), (2012, 2017), (2013, 2018), (2014, 2019), (2015, 2020)]","[[7829868, 8791429], [8791429], [8791429], [10018642, 8791429], [10018642, 8791429], [10018642]]",6,"[2, 1, 1, 2, 2, 1]",9,3,cn,0.1101197227835655,0.1512610912322998,0.317648321390152,0.0453783571720123,0.003250241279602,G01-1
fl:an_ln:sharpe-2,"[(2011, 2016), (2012, 2017), (2013, 2018), (2014, 2019), (2015, 2020)]","[[9513172], [9513172], [10161803, 9513172], [10161803, 9513172], [10161803, 9513172]]",5,"[1, 1, 2, 2, 2]",8,2,cn,0.0,5.660211854774388e-07,5.660211854774388e-07,5.660211854774388e-07,0.0,G01-1
fl:an_ln:shchegrov-1,"[(2010, 2015), (2011, 2016), (2012, 2017), (2013, 2018), (2014, 2019), (2015, 2020)]","[[8860937, 8879073, 8982358, 9116103], [8860937, 8879073, 8982358, 9116103, 9243886, 9255877, 9291554, 9310290, 9311431, 9400246, 9518916], [8860937, 8879073, 8982358, 9116103, 9243886, 9255877, 9291554, 9310290, 9311431, 9400246, 9518916, 9535018, 9693439, 9719932, 9778213, 9784690, 9816810, '9846132'], [10062157, 10107765, 10139352, 8860937, 8879073, 8982358, 9116103, 9243886, 9255877, 9291554, 9310290, 9311431, 9400246, 9518916, 9535018, 9693439, 9719932, 9778213, 9784690, 9816810, '9846132'], [10062157, 10107765, 10139352, 10203247, 10215688, 8860937, 8879073, 8982358, 9116103, 9243886, 9255877, 9291554, 9310290, 9311431, 9400246, 9518916, 9535018, 9693439, 9719932, 9778213, 9784690, 9816810, '9846132'], [10062157, 10107765, 10139352, 10203247, 10215688, 8982358, 9116103, 9243886, 9255877, 9291554, 9310290, 9311431, 9400246, 9518916, 9535018, 9693439, 9719932, 9778213, 9784690, 9816810, '9846132']]",6,"[4, 11, 18, 21, 23, 21]",98,23,cn,0.4981929659843445,0.9364976286888124,2.0193588733673096,0.5952340364456177,0.1041970650355068,G01-1
fl:an_ln:shearrow-1,"[(2010, 2015), (2011, 2016), (2012, 2017), (2013, 2018), (2014, 2019), (2015, 2020)]","[[8623279], [8623279], [8623279, 9555394], [8623279, 9555394], [8623279, 9555394], [9555394]]",6,"[1, 1, 2, 2, 2, 1]",9,2,cn,0.122199960052967,0.1678543835878372,0.3524941205978393,0.0503561459481716,0.0038224458694458,G01-1
